city,model,sample_index,target_node,tod_band,congestion,condition,advisory_error,cited_locations,resolution_methods,resolved_set_sizes,cause_precision,cause_recall,faithfulness_f1,hallucination_rate,quantitative_fidelity,n_cited_causes,n_topk
chicago,llama3.1:8b,28,847,pm_rush,medium,A,,"['The Loop / Downtown', 'Near North Side', 'Ashburn / Auburn Gresham', 'West Side / Garfield Park', 'Lakeview / Uptown']","['exact_region', 'exact_region', 'exact_region', 'exact_region', 'exact_region']","[51, 55, 23, 38, 25]",1.0,0.75,0.8571428571428571,0.0,1.0,5,8
chicago,llama3.1:8b,28,847,pm_rush,medium,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,28,847,pm_rush,medium,C,,"['The Loop / Downtown (segment 1031, 41.888, -87.619)', 'Near North Side (segment 1296, 41.892, -87.628)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,0.2,2,8
chicago,llama3.1:8b,26,591,pm_rush,medium,A,,"['SW of the Loop', 'Garfield Ridge / Clearing']","['exact_region', 'exact_region']","[41, 24]",1.0,0.5,0.6666666666666666,0.0,,2,8
chicago,llama3.1:8b,26,591,pm_rush,medium,B,,"['Circle Interchange', 'Dan Ryan Expressway']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,26,591,pm_rush,medium,C,,"['SW of the Loop', 'Garfield Ridge / Clearing', 'SW of the Loop']","['exact_region', 'exact_region', 'exact_region']","[41, 24, 41]",1.0,0.5,0.6666666666666666,0.0,1.0,3,8
chicago,llama3.1:8b,20,975,pm_rush,medium,A,,"['Near West Side', 'Far South Side']","['exact_region', 'exact_region']","[37, 129]",1.0,0.5,0.6666666666666666,0.0,0.6666666666666666,2,8
chicago,llama3.1:8b,20,975,pm_rush,medium,B,,"['Soldier Field', 'Museum Campus', 'North Ave Beach']","['unresolved', 'unresolved', 'unresolved']","[0, 0, 0]",0.0,0.0,0.0,1.0,,3,8
chicago,llama3.1:8b,20,975,pm_rush,medium,C,,"['Near West Side', 'Far South Side']","['exact_region', 'exact_region']","[37, 129]",1.0,0.5,0.6666666666666666,0.0,0.6666666666666666,2,8
chicago,llama3.1:8b,9,492,pm_rush,high,A,,"[""Northwest Side / O'Hare corridor"", ""Northwest Side / O'Hare corridor""]","['fuzzy', 'fuzzy']","[72, 72]",1.0,0.5,0.6666666666666666,0.0,0.5,2,8
chicago,llama3.1:8b,9,492,pm_rush,high,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,9,492,pm_rush,high,C,,"[""Northwest Side / O'Hare corridor (segment 529, 41.997, -87.765)"", ""Northwest Side / O'Hare corridor (segment 526, 41.993, -87.758)""]","['exact_sensor', 'exact_sensor']","[1, 1]",0.5,0.125,0.2,0.5,0.4,2,8
chicago,llama3.1:8b,12,492,pm_rush,high,A,,"[""Northwest Side / O'Hare corridor (segment 526)"", ""Northwest Side / O'Hare corridor (segment 530)""]","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,12,492,pm_rush,high,B,,"['Circle Interchange', 'I-90 Kennedy Expressway corridor']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,12,492,pm_rush,high,C,,"[""Northwest Side / O'Hare corridor"", ""Northwest Side / O'Hare corridor (segment 526)"", ""Northwest Side / O'Hare corridor (segment 530)"", ""Northwest Side / O'Hare corridor (segment 528)""]","['fuzzy', 'exact_sensor', 'exact_sensor', 'exact_sensor']","[72, 1, 1, 1]",1.0,0.375,0.5454545454545454,0.0,0.5,4,8
chicago,llama3.1:8b,5,819,pm_rush,high,A,,"['Far South Side', 'West Side / Garfield Park', 'Ashburn / Auburn Gresham']","['exact_region', 'exact_region', 'exact_region']","[129, 38, 23]",1.0,0.875,0.9333333333333333,0.0,1.0,3,8
chicago,llama3.1:8b,5,819,pm_rush,high,B,,['DuSable Lake Shore Drive'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,5,819,pm_rush,high,C,,"['Near North Side', 'Far South Side (segment 414, 41.751, -87.591)', 'Far South Side (segment 1197, 41.703, -87.643)', 'Ashburn / Auburn Gresham']","['exact_region', 'exact_sensor', 'exact_sensor', 'exact_region']","[55, 1, 1, 23]",1.0,0.625,0.7692307692307693,0.0,0.42857142857142855,4,8
chicago,llama3.1:8b,35,755,pm_rush,high,A,,"['Near North Side', 'Far South Side', 'West Side / Garfield Park', 'Hermosa / Belmont Cragin', 'Ashburn / Auburn Gresham']","['exact_region', 'exact_region', 'exact_region', 'exact_region', 'exact_region']","[55, 129, 38, 20, 23]",1.0,0.875,0.9333333333333333,0.0,0.3333333333333333,5,8
chicago,llama3.1:8b,35,755,pm_rush,high,B,,"['Soldier Field', 'Museum Campus', 'North Ave Beach']","['unresolved', 'unresolved', 'unresolved']","[0, 0, 0]",0.0,0.0,0.0,1.0,,3,8
chicago,llama3.1:8b,35,755,pm_rush,high,C,,"['Near North Side (segment 873, 41.900, -87.633)', 'Far South Side (segment 414, 41.751, -87.591)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,0.45454545454545453,2,8
chicago,llama3.1:8b,29,819,pm_rush,high,A,,"['Far South Side', 'Ashburn / Auburn Gresham', 'Far South Side']","['exact_region', 'exact_region', 'exact_region']","[129, 23, 129]",1.0,0.375,0.5454545454545454,0.0,0.6,3,8
chicago,llama3.1:8b,29,819,pm_rush,high,B,,['DuSable Lake Shore Drive'],['unresolved'],[0],0.0,0.0,0.0,1.0,1.0,1,8
chicago,llama3.1:8b,29,819,pm_rush,high,C,,"['Far South Side', 'West Side / Garfield Park']","['exact_region', 'exact_region']","[129, 38]",1.0,0.375,0.5454545454545454,0.0,1.0,2,8
chicago,llama3.1:8b,33,864,pm_rush,high,A,,"['Far South Side', 'West Side / Garfield Park', 'Ashburn / Auburn Gresham', 'Far South Side']","['exact_region', 'exact_region', 'exact_region', 'exact_region']","[129, 38, 23, 129]",1.0,0.5,0.6666666666666666,0.0,0.5,4,8
chicago,llama3.1:8b,33,864,pm_rush,high,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,33,864,pm_rush,high,C,,"['Far South Side', 'West Side / Garfield Park', 'Ashburn / Auburn Gresham', 'Far South Side', 'Southwest Side / Midway']","['exact_region', 'exact_region', 'exact_region', 'exact_region', 'exact_region']","[129, 38, 23, 129, 60]",1.0,0.625,0.7692307692307693,0.0,0.3333333333333333,5,8
chicago,llama3.1:8b,4,819,pm_rush,high,A,,"['Near North Side', 'Far South Side']","['exact_region', 'exact_region']","[55, 129]",1.0,0.5,0.6666666666666666,0.0,0.3076923076923077,2,8
chicago,llama3.1:8b,4,819,pm_rush,high,B,,"['Soldier Field', 'Museum Campus', 'North Ave Beach']","['unresolved', 'unresolved', 'unresolved']","[0, 0, 0]",0.0,0.0,0.0,1.0,,3,8
chicago,llama3.1:8b,4,819,pm_rush,high,C,,"['Near North Side', 'Near North Side']","['exact_region', 'exact_region']","[55, 55]",1.0,0.25,0.4,0.0,0.2,2,8
chicago,llama3.1:8b,65,851,evening,low,A,,"['Southwest Side / Midway', 'Far South Side', 'Bronzeville / South Side']","['exact_region', 'exact_region', 'exact_region']","[60, 129, 20]",1.0,0.375,0.5454545454545454,0.0,1.0,3,8
chicago,llama3.1:8b,65,851,evening,low,B,,"['Circle Interchange', 'Damen Ave segment']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,65,851,evening,low,C,,"['Southwest Side / Midway', 'Far South Side', 'Bronzeville / South Side', 'Back of the Yards / New City']","['exact_region', 'exact_region', 'exact_region', 'exact_region']","[60, 129, 20, 28]",1.0,0.5,0.6666666666666666,0.0,1.0,4,8
chicago,llama3.1:8b,68,851,evening,low,A,,"['Back of the Yards / New City', 'Far South Side (segment 138)', 'Far South Side (segment 1081)', 'South Shore / South Chicago']","['exact_region', 'exact_sensor', 'exact_sensor', 'exact_region']","[28, 1, 1, 31]",1.0,0.5,0.6666666666666666,0.0,1.0,4,8
chicago,llama3.1:8b,68,851,evening,low,B,,"['Circle Interchange', 'Damen Ave and Pulaski Rd segments']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,68,851,evening,low,C,,"['Back of the Yards / New City', 'Far South Side', 'Far South Side']","['exact_region', 'exact_region', 'exact_region']","[28, 129, 129]",1.0,0.375,0.5454545454545454,0.0,0.2857142857142857,3,8
chicago,llama3.1:8b,72,851,evening,low,A,,"['Far South Side', 'West Side / Garfield Park']","['exact_region', 'exact_region']","[129, 38]",1.0,0.375,0.5454545454545454,0.0,1.0,2,8
chicago,llama3.1:8b,72,851,evening,low,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,72,851,evening,low,C,,"['Far South Side', 'West Side / Garfield Park']","['exact_region', 'exact_region']","[129, 38]",1.0,0.375,0.5454545454545454,0.0,1.0,2,8
chicago,llama3.1:8b,69,487,evening,low,A,,"['Bridgeport / McKinley Park', 'Garfield Ridge / Clearing']","['exact_region', 'exact_region']","[49, 24]",1.0,0.875,0.9333333333333333,0.0,0.6666666666666666,2,8
chicago,llama3.1:8b,69,487,evening,low,B,,"['DuSable Lake Shore Drive', 'Soldier Field']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,1.0,2,8
chicago,llama3.1:8b,69,487,evening,low,C,,"['Bridgeport / McKinley Park', 'Lincoln Park / North Side']","['exact_region', 'exact_region']","[49, 37]",1.0,0.875,0.9333333333333333,0.0,0.6666666666666666,2,8
chicago,llama3.1:8b,66,851,evening,low,A,,"['The Loop / Downtown', 'The Loop / Downtown']","['exact_region', 'exact_region']","[51, 51]",1.0,0.25,0.4,0.0,0.6666666666666666,2,8
chicago,llama3.1:8b,66,851,evening,low,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,66,851,evening,low,C,,"['The Loop / Downtown (segment 1034, node_id 850)', 'The Loop / Downtown (segment 1036, node_id 852)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,71,851,evening,low,A,,"['The Loop / Downtown', 'South Shore / South Chicago', 'Garfield Ridge / Clearing']","['exact_region', 'exact_region', 'exact_region']","[51, 31, 24]",1.0,1.0,1.0,0.0,1.0,3,8
chicago,llama3.1:8b,71,851,evening,low,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,71,851,evening,low,C,,"['The Loop / Downtown (segment 1027, 41.887, -87.634)', 'The Loop / Downtown (segment 1026, 41.886, -87.636)', 'The Loop / Downtown (segment 1036, 41.887, -87.634)']","['exact_sensor', 'exact_sensor', 'exact_sensor']","[1, 1, 1]",1.0,0.375,0.5454545454545454,0.0,0.2222222222222222,3,8
chicago,llama3.1:8b,67,851,evening,low,A,,"['Ashburn / Auburn Gresham', 'South Shore / South Chicago', 'Bridgeport / McKinley Park']","['exact_region', 'exact_region', 'exact_region']","[23, 31, 49]",1.0,0.5,0.6666666666666666,0.0,0.5,3,8
chicago,llama3.1:8b,67,851,evening,low,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,67,851,evening,low,C,,"['Ashburn / Auburn Gresham', 'South Shore / South Chicago']","['exact_region', 'exact_region']","[23, 31]",1.0,0.375,0.5454545454545454,0.0,1.0,2,8
chicago,llama3.1:8b,45,605,evening,medium,A,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 660, 41.876, -87.626)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,0.3333333333333333,2,8
chicago,llama3.1:8b,45,605,evening,medium,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,45,605,evening,medium,C,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 904, 41.872, -87.624)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,0.6666666666666666,2,8
chicago,llama3.1:8b,49,844,evening,medium,A,,"['The Loop / Downtown', 'The Loop / Downtown', 'The Loop / Downtown']","['exact_region', 'exact_region', 'exact_region']","[51, 51, 51]",1.0,0.5,0.6666666666666666,0.0,0.25,3,8
chicago,llama3.1:8b,49,844,evening,medium,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,49,844,evening,medium,C,,"['The Loop / Downtown (segment 1034, 41.884, -87.637)', 'The Loop / Downtown (segment 1036, 41.887, -87.634)', 'The Loop / Downtown (segment 1035, 41.886, -87.636)']","['exact_sensor', 'exact_sensor', 'exact_sensor']","[1, 1, 1]",1.0,0.375,0.5454545454545454,0.0,0.2222222222222222,3,8
chicago,llama3.1:8b,47,605,evening,medium,A,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 904, 41.872, -87.624)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,47,605,evening,medium,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,47,605,evening,medium,C,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 918, 41.872, -87.625)', 'The Loop / Downtown (segment 904, 41.872, -87.624)']","['exact_sensor', 'exact_sensor', 'exact_sensor']","[1, 1, 1]",1.0,0.375,0.5454545454545454,0.0,1.0,3,8
chicago,llama3.1:8b,43,605,evening,medium,A,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 1292, 41.872, -87.627)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,43,605,evening,medium,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,43,605,evening,medium,C,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 904, 41.872, -87.624)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,0.3333333333333333,2,8
chicago,llama3.1:8b,48,605,evening,medium,A,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 904, 41.872, -87.624)', 'The Loop / Downtown (segment 918, 41.872, -87.625)']","['exact_sensor', 'exact_sensor', 'exact_sensor']","[1, 1, 1]",1.0,0.375,0.5454545454545454,0.0,,3,8
chicago,llama3.1:8b,48,605,evening,medium,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,48,605,evening,medium,C,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 904, 41.872, -87.624)', 'The Loop / Downtown (segment 1292, 41.872, -87.627)']","['exact_sensor', 'exact_sensor', 'exact_sensor']","[1, 1, 1]",1.0,0.375,0.5454545454545454,0.0,1.0,3,8
chicago,llama3.1:8b,46,605,evening,medium,A,,"['The Loop / Downtown', 'The Loop / Downtown']","['exact_region', 'exact_region']","[51, 51]",1.0,0.75,0.8571428571428571,0.0,0.3333333333333333,2,8
chicago,llama3.1:8b,46,605,evening,medium,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,46,605,evening,medium,C,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 1292, 41.872, -87.627)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,41,605,evening,medium,A,,"['The Loop / Downtown (segment 1292, 41.872, -87.627)', 'The Loop / Downtown (segment 660, 41.876, -87.626)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,41,605,evening,medium,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,41,605,evening,medium,C,,"['The Loop / Downtown (segment 1292, 41.872, -87.627)', 'The Loop / Downtown (segment 660, 41.876, -87.626)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,40,605,evening,high,A,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 904, 41.872, -87.624)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,0.25,2,8
chicago,llama3.1:8b,40,605,evening,high,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,40,605,evening,high,C,,"['The Loop / Downtown (segment 1293, 41.872, -87.628)', 'The Loop / Downtown (segment 904, 41.872, -87.624)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,0.2857142857142857,2,8
chicago,llama3.1:8b,38,851,evening,high,A,,"['The Loop / Downtown', 'The Loop / Downtown', 'The Loop / Downtown']","['exact_region', 'exact_region', 'exact_region']","[51, 51, 51]",1.0,0.625,0.7692307692307693,0.0,1.0,3,8
chicago,llama3.1:8b,38,851,evening,high,B,,['Circle Interchange'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,38,851,evening,high,C,,"['The Loop / Downtown (segment 1034, 41.884, -87.637)']",['exact_sensor'],[1],1.0,0.125,0.2222222222222222,0.0,0.3333333333333333,1,8
chicago,llama3.1:8b,37,851,evening,high,A,,"['The Loop / Downtown', 'Far South Side', 'Far South Side']","['exact_region', 'exact_region', 'exact_region']","[51, 129, 129]",1.0,0.5,0.6666666666666666,0.0,0.75,3,8
chicago,llama3.1:8b,37,851,evening,high,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,37,851,evening,high,C,,"['The Loop / Downtown', 'Ashburn / Auburn Gresham', 'The Loop / Downtown']","['exact_region', 'exact_region', 'exact_region']","[51, 23, 51]",1.0,0.375,0.5454545454545454,0.0,0.18181818181818182,3,8
chicago,llama3.1:8b,39,605,evening,high,A,,"['The Loop / Downtown (segment 907, 41.880, -87.624)', 'The Loop / Downtown (segment 1295, 41.881, -87.628)']","['exact_sensor', 'exact_sensor']","[1, 1]",1.0,0.25,0.4,0.0,1.0,2,8
chicago,llama3.1:8b,39,605,evening,high,B,,"['Circle Interchange', 'I-90/94/290']","['unresolved', 'unresolved']","[0, 0]",0.0,0.0,0.0,1.0,0.0,2,8
chicago,llama3.1:8b,39,605,evening,high,C,,"['The Loop / Downtown (segment 907, 41.880, -87.624)', 'The Loop / Downtown (segment 1295, 41.881, -87.628)', 'The Loop / Downtown (segment 918, 41.872, -87.625)']","['exact_sensor', 'exact_sensor', 'exact_sensor']","[1, 1, 1]",1.0,0.375,0.5454545454545454,0.0,1.0,3,8
chicago,llama3.1:8b,36,755,evening,high,A,,"['Near North Side', 'Near North Side', 'The Loop / Downtown', 'Near North Side']","['exact_region', 'exact_region', 'exact_region', 'exact_region']","[55, 55, 51, 55]",1.0,0.5,0.6666666666666666,0.0,0.3,4,8
chicago,llama3.1:8b,36,755,evening,high,B,,['DuSable Lake Shore Drive'],['unresolved'],[0],0.0,0.0,0.0,1.0,0.0,1,8
chicago,llama3.1:8b,36,755,evening,high,C,,"['Near North Side', 'Near North Side']","['exact_region', 'exact_region']","[55, 55]",1.0,0.375,0.5454545454545454,0.0,1.0,2,8
chicago,llama3.1:8b,23,591,pm_rush,medium,RANDOM_node,,[],[],[],0.006666666666666666,0.0025,0.0036363636363636364,0.9933333333333333,,3,8
chicago,llama3.1:8b,27,847,pm_rush,medium,RANDOM_node,,[],[],[],0.016666666666666666,0.00625,0.009090909090909092,0.9833333333333332,,3,8
chicago,llama3.1:8b,22,975,pm_rush,medium,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454546,0.9916666666666666,,3,8
chicago,llama3.1:8b,21,975,pm_rush,medium,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.9949999999999999,,3,8
chicago,llama3.1:8b,28,847,pm_rush,medium,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454545,0.9916666666666667,,3,8
chicago,llama3.1:8b,26,591,pm_rush,medium,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454546,0.9916666666666666,,3,8
chicago,llama3.1:8b,20,975,pm_rush,medium,RANDOM_node,,[],[],[],0.009999999999999998,0.00375,0.005454545454545455,0.99,,3,8
chicago,llama3.1:8b,9,492,pm_rush,high,RANDOM_node,,[],[],[],0.003333333333333333,0.00125,0.0018181818181818182,0.9966666666666666,,3,8
chicago,llama3.1:8b,12,492,pm_rush,high,RANDOM_node,,[],[],[],0.006666666666666666,0.0025,0.0036363636363636364,0.9933333333333333,,3,8
chicago,llama3.1:8b,5,819,pm_rush,high,RANDOM_node,,[],[],[],0.006666666666666666,0.0025,0.0036363636363636364,0.9933333333333333,,3,8
chicago,llama3.1:8b,35,755,pm_rush,high,RANDOM_node,,[],[],[],0.006666666666666666,0.0025,0.0036363636363636364,0.9933333333333333,,3,8
chicago,llama3.1:8b,29,819,pm_rush,high,RANDOM_node,,[],[],[],0.006666666666666666,0.0025,0.0036363636363636364,0.9933333333333333,,3,8
chicago,llama3.1:8b,33,864,pm_rush,high,RANDOM_node,,[],[],[],0.003333333333333333,0.00125,0.0018181818181818182,0.9966666666666666,,3,8
chicago,llama3.1:8b,4,819,pm_rush,high,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454546,0.9916666666666665,,3,8
chicago,llama3.1:8b,65,851,evening,low,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.995,,3,8
chicago,llama3.1:8b,68,851,evening,low,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.9949999999999999,,3,8
chicago,llama3.1:8b,72,851,evening,low,RANDOM_node,,[],[],[],0.009999999999999998,0.00375,0.005454545454545455,0.99,,3,8
chicago,llama3.1:8b,69,487,evening,low,RANDOM_node,,[],[],[],0.009999999999999998,0.00375,0.005454545454545455,0.99,,3,8
chicago,llama3.1:8b,66,851,evening,low,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.9949999999999999,,3,8
chicago,llama3.1:8b,71,851,evening,low,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454546,0.9916666666666665,,3,8
chicago,llama3.1:8b,67,851,evening,low,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454546,0.9916666666666667,,3,8
chicago,llama3.1:8b,45,605,evening,medium,RANDOM_node,,[],[],[],0.006666666666666666,0.0025,0.0036363636363636364,0.9933333333333333,,3,8
chicago,llama3.1:8b,49,844,evening,medium,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.995,,3,8
chicago,llama3.1:8b,47,605,evening,medium,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.995,,3,8
chicago,llama3.1:8b,43,605,evening,medium,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454546,0.9916666666666666,,3,8
chicago,llama3.1:8b,48,605,evening,medium,RANDOM_node,,[],[],[],0.009999999999999998,0.00375,0.005454545454545455,0.9899999999999998,,3,8
chicago,llama3.1:8b,46,605,evening,medium,RANDOM_node,,[],[],[],0.006666666666666666,0.0025,0.0036363636363636364,0.9933333333333333,,3,8
chicago,llama3.1:8b,41,605,evening,medium,RANDOM_node,,[],[],[],0.008333333333333333,0.003125,0.004545454545454546,0.9916666666666666,,3,8
